timestamp,username,src_ip,url,is_anomaly,anomaly_type,anomaly_severity,tier_detection
2026-02-16 18:45:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:45:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:47:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:48:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:49:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:49:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:49:56,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 18:51:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:51:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:52:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:54:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:54:55,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 18:55:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:55:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:56:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:58:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 18:58:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:00:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:00:06,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:00:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:02:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:02:53,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:03:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:04:13,garzaanthony@company.com,10.13.150.31,payload-drop.xyz/check,True,beaconing_subtle,high,tier1
2026-02-16 19:05:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:05:07,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:05:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:06:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:08:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:09:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:10:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:10:04,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:10:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:11:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:12:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:14:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:14:57,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:15:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:16:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:16:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:18:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:18:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:20:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:20:00,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:21:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:22:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:22:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:23:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:24:56,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:25:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:25:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:27:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:27:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:29:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:29:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:29:57,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:30:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:31:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:32:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:34:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:34:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:34:59,garzaanthony@company.com,10.13.150.31,payload-drop.xyz/check,True,beaconing_subtle,high,tier1
2026-02-16 19:35:02,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:35:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:37:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:38:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:38:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:39:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:39:58,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:40:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:41:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:43:08,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:43:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:44:52,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:44:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:46:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:46:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:48:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:48:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:49:59,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:50:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:51:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:52:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:53:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:54:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:54:59,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:55:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:55:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:56:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:57:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:59:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 19:59:52,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 19:59:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:01:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:02:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:02:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:04:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:04:16,garzaanthony@company.com,10.13.150.31,payload-drop.xyz/check,True,beaconing_subtle,high,tier1
2026-02-16 20:04:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:05:02,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:05:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:07:07,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:07:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:08:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:10:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:10:02,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:10:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:11:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:13:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:13:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:15:00,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:15:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:15:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:17:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:17:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:19:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:19:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:20:06,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:20:53,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:22:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:22:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:23:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:24:59,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:25:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:26:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:27:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:27:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:28:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:30:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:30:10,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:30:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:31:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:33:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:33:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:34:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:35:00,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:35:05,garzaanthony@company.com,10.13.150.31,payload-drop.xyz/check,True,beaconing_subtle,high,tier1
2026-02-16 20:36:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:37:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:37:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:39:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:39:55,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:40:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:40:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:42:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:42:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:44:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:44:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:44:59,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:46:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:47:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:47:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:49:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:50:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:50:07,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:51:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:52:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:52:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:53:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:54:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:55:02,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 20:56:06,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:57:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:58:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 20:58:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:00:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:00:05,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:01:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:01:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:03:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:03:53,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:04:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:05:01,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:05:34,garzaanthony@company.com,10.13.150.31,payload-drop.xyz/check,True,beaconing_subtle,high,tier1
2026-02-16 21:05:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:06:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:08:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:09:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:09:50,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:10:02,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:11:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:11:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:12:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:14:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:14:56,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:14:58,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:15:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:16:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:17:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:19:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:19:53,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:20:01,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:20:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:21:54,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:23:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:24:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:24:56,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:25:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:25:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:27:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:28:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:29:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:29:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:30:03,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:30:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:31:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:32:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:34:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:34:45,garzaanthony@company.com,10.13.150.31,payload-drop.xyz/check,True,beaconing_subtle,high,tier1
2026-02-16 21:34:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:34:59,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:36:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:37:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:38:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:38:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:39:56,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:40:07,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:40:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:42:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:43:05,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:43:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:44:55,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:45:00,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:45:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:47:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:47:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:49:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:49:54,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:50:02,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:51:04,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:52:01,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:52:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:54:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:54:59,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:55:03,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 21:55:55,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:56:57,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:57:53,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:58:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 21:59:59,johnsonjoshua@company.com,10.52.122.63,evil-update.net/check,True,beaconing_obvious,high,tier1
2026-02-16 22:00:03,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
2026-02-16 22:00:58,jennifermiles@company.com,172.24.230.240,evil-update.net/check,True,beaconing_fast,high,tier1
